id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12388784,JE258877,6/6/2021 19:00,116XX S STEWART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,522,5,34,53,14,1175715,1827748,2021,6/13/2021 16:53,41.68270361,-87.63240629,(41.68270361-87.63240629)
12387038,JE256615,6/6/2021 19:00,038XX N MARSHFIELD AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,1922,19,47,6,5,1164635,1925550,2021,6/13/2021 16:53,41.95132352,-87.67020306,(41.95132352-87.67020306)
12388530,JE258592,6/6/2021 19:00,026XX W BERWYN AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,2011,20,40,4,6,1157752,1935099,2021,6/13/2021 16:53,41.97766985,-87.69524335,(41.97766985-87.69524335)
12386683,JE256204,6/6/2021 18:55,044XX S WALLACE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,925,9,11,61,08B,1173036,1875559,2021,6/13/2021 16:53,41.81396253,-87.6408044,(41.81396253-87.6408044)
12386624,JE256225,6/6/2021 18:50,004XX N UNION AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,27,24,6,1171447,1903416,2021,6/13/2021 16:53,41.8904394,-87.64581485,(41.8904394-87.64581485)
12386790,JE256254,6/6/2021 18:48,069XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,733,7,6,68,15,1169517,1858834,2021,6/13/2021 16:53,41.7681443,-87.65419699,(41.7681443-87.65419699)
12386818,JE256345,6/6/2021 18:47,130XX S EVANS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,533,5,9,54,04B,1183710,1819191,2021,6/13/2021 16:53,41.65903976,-87.60340525,(41.65903976-87.60340525)
12386641,JE256194,6/6/2021 18:47,078XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,623,6,6,69,6,1178512,1852970,2021,6/13/2021 16:53,41.7518532,-87.62140415,(41.7518532-87.62140415)
12386599,JE256213,6/6/2021 18:47,130XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,533,5,9,54,14,1183713,1818793,2021,6/13/2021 16:53,41.65794751,-87.60340661,(41.65794751-87.60340661)
12387115,JE256802,6/6/2021 18:45,034XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1121,11,27,23,6,1153365,1905122,2021,6/13/2021 16:53,41.8954992,-87.71217529,(41.8954992-87.71217529)
12386761,JE256370,6/6/2021 18:45,089XX S STONY ISLAND AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,FALSE,FALSE,413,4,8,48,20,1188353,1846118,2021,6/13/2021 16:53,41.73282153,-87.58556004,(41.73282153-87.58556004)
12387346,JE257036,6/6/2021 18:45,073XX S MERRILL AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,333,3,5,43,6,1191823,1856785,2021,6/13/2021 16:53,41.76200927,-87.57250252,(41.76200927-87.57250252)
12389761,JE256186,6/6/2021 18:42,081XX S INGLESIDE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,631,6,8,44,5,1183979,1851242,2021,6/13/2021 16:53,41.7469855,-87.60142417,(41.7469855-87.60142417)
12386720,JE256156,6/6/2021 18:40,030XX W DIVISION ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1423,14,26,24,7,1156134,1907831,2021,6/13/2021 16:53,41.90287747,-87.70193214,(41.90287747-87.70193214)
12386793,JE256210,6/6/2021 18:30,022XX E 69TH ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,FALSE,TRUE,331,3,5,43,04B,1192180,1859648,2021,6/13/2021 16:53,41.76985689,-87.57110111,(41.76985689-87.57110111)
12386629,JE256189,6/6/2021 18:30,057XX N OLEANDER AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1612,16,41,10,5,1124916,1937313,2021,6/13/2021 16:53,41.98435298,-87.81595013,(41.98435298-87.81595013)
12387819,JE257579,6/6/2021 18:30,093XX S NORMAL AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2223,22,21,73,08B,1174608,1842954,2021,6/13/2021 16:53,41.72445575,-87.63600785,(41.72445575-87.63600785)
12386725,JE256173,6/6/2021 18:30,010XX W 14TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1232,12,25,28,08A,1169778,1893572,2021,6/13/2021 16:53,41.86346327,-87.65223105,(41.86346327-87.65223105)
12386586,JE256178,6/6/2021 18:24,090XX S MORGAN ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2222,22,21,73,15,1171230,1844974,2021,6/13/2021 16:53,41.73007334,-87.64832251,(41.73007334-87.64832251)
12386681,JE256302,6/6/2021 18:20,047XX S UNION AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,935,9,11,61,08A,1172434,1873245,2021,6/13/2021 16:53,41.80762597,-87.64308075,(41.80762597-87.64308075)
12386571,JE256159,6/6/2021 18:20,054XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN / LIQUOR STORE,FALSE,FALSE,934,9,20,61,14,1171892,1868942,2021,6/13/2021 16:53,41.79583002,-87.645195,(41.79583002-87.645195)
12386575,JE256158,6/6/2021 18:19,064XX S KEDZIE AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,823,8,17,66,08B,1156165,1861549,2021,6/13/2021 16:53,41.77587355,-87.70306574,(41.77587355-87.70306574)
12386615,JE256180,6/6/2021 18:10,013XX S SAWYER AVE,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,1022,10,24,29,6,1154907,1893681,2021,6/13/2021 16:53,41.86407316,-87.70681861,(41.86407316-87.70681861)
12386651,JE256179,6/6/2021 18:08,024XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,421,4,7,43,14,1193685,1853057,2021,6/13/2021 16:53,41.75173395,-87.5658001,(41.75173395-87.5658001)
12387556,JE256192,6/6/2021 18:05,008XX E 63RD ST,320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,313,3,20,42,3,1182734,1863414,2021,6/13/2021 16:53,41.78041566,-87.60560879,(41.78041566-87.60560879)
12387273,JE256693,6/6/2021 18:00,009XX E 54TH ST,460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,233,2,5,41,08B,1183224,1869793,2021,6/13/2021 16:53,41.79790879,-87.6036139,(41.79790879-87.6036139)
12386763,JE256175,6/6/2021 18:00,116XX S STEWART AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,522,5,34,53,08A,1175715,1827748,2021,6/13/2021 16:53,41.68270361,-87.63240629,(41.68270361-87.63240629)
12387579,JE257450,6/6/2021 18:00,002XX S CICERO AVE,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,1113,11,28,25,6,1144428,1898486,2021,6/13/2021 16:53,41.87746209,-87.74516615,(41.87746209-87.74516615)
12387117,JE256762,6/6/2021 18:00,014XX S SAWYER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1022,10,24,29,7,1154930,1892849,2021,6/13/2021 16:53,41.8617896,-87.70675647,(41.8617896-87.70675647)
12386585,JE256214,6/6/2021 18:00,006XX N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1122,11,27,23,14,1151938,1904004,2021,6/13/2021 16:53,41.89245952,-87.71744583,(41.89245952-87.71744583)
12386631,JE256198,6/6/2021 18:00,082XX W FOREST PRESERVE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,TRUE,1631,16,38,17,26,1120650,1921846,2021,6/13/2021 16:53,41.94197931,-87.83197316,(41.94197931-87.83197316)
12389608,JE259807,6/6/2021 18:00,089XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT / LAND,FALSE,FALSE,2222,22,21,73,14,1171213,1845531,2021,6/13/2021 16:53,41.7316022,-87.64836855,(41.7316022-87.64836855)
12390896,JE261411,6/6/2021 18:00,017XX N KEDVALE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2534,25,26,20,26,1148451,1911148,2021,6/13/2021 16:53,41.91213136,-87.73006775,(41.91213136-87.73006775)
12387690,JE256652,6/6/2021 18:00,044XX N LAKE SHORE DR NB,810,THEFT,OVER $500,LAKEFRONT / WATERFRONT / RIVERBANK,FALSE,FALSE,1914,19,46,3,6,1171098,1929637,2021,6/13/2021 16:53,41.9623987,-87.64632499,(41.9623987-87.64632499)
12388721,JE258399,6/6/2021 18:00,012XX W 21st st,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1235,12,25,31,6,1168536,1890227,2021,6/13/2021 16:53,41.85431126,-87.65688706,(41.85431126-87.65688706)
12387317,JE256277,6/6/2021 17:58,030XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,FALSE,TRUE,1134,11,28,27,04A,1156409,1898012,2021,6/13/2021 16:53,41.87592766,-87.70118772,(41.87592766-87.70118772)
12386614,JE256135,6/6/2021 17:57,010XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",FALSE,FALSE,1211,12,1,24,14,1157530,1907056,2021,6/13/2021 16:53,41.9007225,-87.69682548,(41.9007225-87.69682548)
12386628,JE256162,6/6/2021 17:56,019XX N CALIFORNIA AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,FALSE,FALSE,1421,14,1,22,18,1157397,1912689,2021,6/13/2021 16:53,41.91618262,-87.69716054,(41.91618262-87.69716054)
12386588,JE256163,6/6/2021 17:51,039XX N LAKE SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1925,19,46,6,08B,1171455,1926529,2021,6/13/2021 16:53,41.95386239,-87.64510423,(41.95386239-87.64510423)
12386526,JE256128,6/6/2021 17:45,006XX E 68TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,321,3,20,42,15,1181843,1860073,2021,6/13/2021 16:53,41.77126828,-87.60897849,(41.77126828-87.60897849)
12386596,JE256106,6/6/2021 17:39,005XX E 64TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,312,3,20,42,04A,1180921,1862695,2021,6/13/2021 16:53,41.77848456,-87.6122776,(41.77848456-87.6122776)
12386626,JE256116,6/6/2021 17:30,004XX E 111TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,513,5,9,49,15,1181351,1831458,2021,6/13/2021 16:53,41.69275669,-87.61166145,(41.69275669-87.61166145)
12386595,JE256222,6/6/2021 17:30,025XX W CERMAK RD,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1023,10,28,31,3,1159920,1889320,2021,6/13/2021 16:53,41.85200426,-87.68853625,(41.85200426-87.68853625)
12387713,JE257545,6/6/2021 17:30,040XX N MAJOR AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1624,16,38,15,6,1137626,1926270,2021,6/13/2021 16:53,41.9538298,-87.76947092,(41.9538298-87.76947092)
12386673,JE256255,6/6/2021 17:30,041XX N LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1723,17,35,16,08B,1150986,1927191,2021,6/13/2021 16:53,41.95610538,-87.7203334,(41.95610538-87.7203334)
12386668,JE256125,6/6/2021 17:20,067XX N ROCKWELL ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE - YARD (FRONT / BACK),TRUE,TRUE,2412,24,50,2,26,1157768,1944632,2021,6/13/2021 16:53,42.00382848,-87.69492317,(42.00382848-87.69492317)
12386740,JE256261,6/6/2021 17:17,019XX N PULASKI RD,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,FALSE,FALSE,2534,25,35,20,15,1149404,1912620,2021,6/13/2021 16:53,41.91615222,-87.72652841,(41.91615222-87.72652841)
12386619,JE256235,6/6/2021 17:17,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,622,6,21,44,6,1175078,1849610,2021,6/13/2021 16:53,41.74271022,-87.63408818,(41.74271022-87.63408818)
12386645,JE256101,6/6/2021 17:15,037XX E FOREMAN DR,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARK PROPERTY,FALSE,FALSE,432,4,10,52,04B,1202811,1842466,2021,6/13/2021 16:53,41.72244328,-87.53271944,(41.72244328-87.53271944)
12387459,JE257130,6/6/2021 17:00,030XX W DIVERSEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,32,22,7,1155760,1918461,2021,6/13/2021 16:53,41.93205461,-87.70301894,(41.93205461-87.70301894)
12387071,JE256713,6/6/2021 17:00,011XX N MILWAUKEE AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,1213,12,27,24,26,1165952,1907936,2021,6/13/2021 16:53,41.90296164,-87.66586585,(41.90296164-87.66586585)
12386606,JE256082,6/6/2021 17:00,015XX N KILDARE AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2534,25,26,23,08B,1147437,1909685,2021,6/13/2021 16:53,41.90813625,-87.7338305,(41.90813625-87.7338305)
12387351,JE257091,6/6/2021 17:00,041XX N SPAULDING AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1724,17,33,16,7,1153651,1927243,2021,6/13/2021 16:53,41.95619534,-87.71053477,(41.95619534-87.71053477)
12390433,JE259594,6/6/2021 17:00,011XX N RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1112,11,27,23,14,1151172,1907274,2021,6/13/2021 16:53,41.90144778,-87.72017322,(41.90144778-87.72017322)
12387468,JE257292,6/6/2021 17:00,044XX W MAYPOLE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1113,11,28,26,6,1146800,1901088,2021,6/13/2021 16:53,41.88455734,-87.73639026,(41.88455734-87.73639026)
12388433,JE258297,6/6/2021 17:00,098XX S AVENUE G,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARK PROPERTY,FALSE,FALSE,432,4,10,52,04B,1203118,1840607,2021,6/13/2021 16:53,41.71733421,-87.53165838,(41.71733421-87.53165838)
12387220,JE256873,6/6/2021 17:00,079XX S VINCENNES AVE,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,621,6,17,44,6,1175003,1852462,2021,6/13/2021 16:53,41.75053814,-87.63427809,(41.75053814-87.63427809)
12386840,JE256319,6/6/2021 17:00,052XX S ROCKWELL ST,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,923,9,14,63,6,1159923,1869928,2021,6/13/2021 16:53,41.79879026,-87.68905898,(41.79879026-87.68905898)
12386601,JE256064,6/6/2021 16:58,011XX N LAWNDALE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,1112,11,27,23,04B,1151499,1907443,2021,6/13/2021 16:53,41.90190512,-87.71896766,(41.90190512-87.71896766)
12386531,JE256074,6/6/2021 16:56,022XX W MADISON ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,ALLEY,FALSE,FALSE,1223,12,27,28,3,1161461,1899980,2021,6/13/2021 16:53,41.88122442,-87.68258377,(41.88122442-87.68258377)
12386608,JE256076,6/6/2021 16:55,036XX W WABANSIA AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,TRUE,2535,25,26,23,6,1151639,1911049,2021,6/13/2021 16:53,41.91179757,-87.71835846,(41.91179757-87.71835846)
12386578,JE256069,6/6/2021 16:50,049XX S KOSTNER AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,815,8,14,57,08B,1147859,1871607,2021,6/13/2021 16:53,41.80363731,-87.73325785,(41.80363731-87.73325785)
12386509,JE256107,6/6/2021 16:45,047XX W ERIE ST,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1111,11,28,25,6,1144638,1903893,2021,6/13/2021 16:53,41.89229558,-87.7442588,(41.89229558-87.7442588)
12386666,JE256063,6/6/2021 16:40,001XX N LAKE SHORE DR NB,440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,FALSE,FALSE,114,1,42,32,08B,1179804,1900876,2021,6/13/2021 16:53,41.88328167,-87.61520243,(41.88328167-87.61520243)
12386550,JE256153,6/6/2021 16:35,117XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2234,22,34,75,6,1167515,1826950,2021,6/13/2021 16:53,41.68069291,-87.66244608,(41.68069291-87.66244608)
12386502,JE256049,6/6/2021 16:30,048XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2533,25,37,25,14,1143829,1907548,2021,6/13/2021 16:53,41.90234052,-87.74713824,(41.90234052-87.74713824)
12386510,JE256053,6/6/2021 16:30,057XX S LAKE SHORE DR,820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,331,3,5,41,6,1189729,1867390,2021,6/13/2021 16:53,41.79116079,-87.57983659,(41.79116079-87.57983659)
12386733,JE256087,6/6/2021 16:30,037XX W 84TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,834,8,18,70,08B,1152707,1848278,2021,6/13/2021 16:53,41.73952458,-87.71609166,(41.73952458-87.71609166)
12386983,JE256601,6/6/2021 16:30,005XX W MADISON ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,121,1,42,28,2,1172573,1900294,2021,6/13/2021 16:53,41.8818476,-87.64177207,(41.8818476-87.64177207)
12387464,JE256300,6/6/2021 16:30,024XX N LOREL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2515,25,30,19,14,1140313,1915641,2021,6/13/2021 16:53,41.92461382,-87.75985446,(41.92461382-87.75985446)
12386559,JE256031,6/6/2021 16:20,030XX S PRINCETON AVE,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,914,9,11,34,08B,1174782,1884714,2021,6/13/2021 16:53,41.83904585,-87.63412666,(41.83904585-87.63412666)
12386547,JE256061,6/6/2021 16:20,004XX E SOUTH WATER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,114,1,42,32,14,1179256,1902052,2021,6/13/2021 16:53,41.88652124,-87.61717865,(41.88652124-87.61717865)
12386657,JE256047,6/6/2021 16:20,086XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,412,4,8,45,08B,1188302,1848188,2021,6/13/2021 16:53,41.73850303,-87.585681,(41.73850303-87.585681)
12387538,JE257309,6/6/2021 16:19,008XX N CAMBRIDGE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1823,18,27,8,04A,1172526,1905914,2021,6/13/2021 16:53,41.89727026,-87.64177834,(41.89727026-87.64177834)
12386563,JE256161,6/6/2021 16:15,024XX N CANNON DR,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1935,19,43,7,6,1174497,1916697,2021,6/13/2021 16:53,41.92681549,-87.63421637,(41.92681549-87.63421637)
12386621,JE256060,6/6/2021 16:15,061XX S ALBANY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,823,8,16,66,08B,1156774,1863666,2021,6/13/2021 16:53,41.78167064,-87.7007761,(41.78167064-87.7007761)
12388451,JE258308,6/6/2021 16:15,085XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,412,4,8,45,08B,1188409,1848714,2021,6/13/2021 16:53,41.73994388,-87.58527223,(41.73994388-87.58527223)
12386501,JE256077,6/6/2021 16:15,064XX N MOZART ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,2412,24,50,2,11,1156162,1942569,2021,6/13/2021 16:53,41.99820023,-87.7008877,(41.99820023-87.7008877)
12386795,JE256042,6/6/2021 16:12,076XX N ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,2422,24,49,1,15,1164298,1950863,2021,6/13/2021 16:53,42.02079033,-87.67072197,(42.02079033-87.67072197)
12386561,JE256025,6/6/2021 16:10,047XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,FALSE,FALSE,922,9,15,58,14,1161162,1873367,2021,6/13/2021 16:53,41.80820174,-87.68442005,(41.80820174-87.68442005)
12386538,JE256034,6/6/2021 16:03,046XX N WOLCOTT AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,FALSE,TRUE,1912,19,47,4,26,1162986,1930738,2021,6/13/2021 16:53,41.96559449,-87.67611845,(41.96559449-87.67611845)
12387055,JE256018,6/6/2021 16:02,063XX S RACINE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,724,7,16,67,08A,1169405,1862845,2021,6/13/2021 16:53,41.7791534,-87.65449147,(41.7791534-87.65449147)
12387186,JE256922,6/6/2021 16:00,024XX S KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1013,10,22,30,14,1148777,1887271,2021,6/13/2021 16:53,41.84660387,-87.72948727,(41.84660387-87.72948727)
12387039,JE256617,6/6/2021 16:00,020XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,132,1,3,33,7,1177528,1890620,2021,6/13/2021 16:53,41.85519055,-87.6238712,(41.85519055-87.6238712)
12387153,JE256849,6/6/2021 16:00,043XX W DIVISION ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,2534,25,37,23,6,1147310,1907646,2021,6/13/2021 16:53,41.90254346,-87.73434934,(41.90254346-87.73434934)
12386602,JE256051,6/6/2021 16:00,016XX N KEELER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,2534,25,26,23,26,1148135,1910625,2021,6/13/2021 16:53,41.91070229,-87.73124214,(41.91070229-87.73124214)
12386716,JE256037,6/6/2021 16:00,114XX S OAKLEY AVE,460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,FALSE,FALSE,2212,22,19,75,08B,1163013,1828741,2021,6/13/2021 16:53,41.68570275,-87.67887592,(41.68570275-87.67887592)
12386832,JE256480,6/6/2021 16:00,006XX E GRAND AVE,820,THEFT,$500 AND UNDER,LAKEFRONT / WATERFRONT / RIVERBANK,FALSE,FALSE,1834,18,42,8,6,1180796,1904058,2021,6/13/2021 16:53,41.89199038,-87.6114615,(41.89199038-87.6114615)
12386467,JE256012,6/6/2021 16:00,059XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,713,7,16,67,14,1167024,1865340,2021,6/13/2021 16:53,41.78605124,-87.66314916,(41.78605124-87.66314916)
12386845,JE256112,6/6/2021 16:00,054XX W RACE AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1523,15,37,25,04B,1139638,1903018,2021,6/13/2021 16:53,41.88998721,-87.76264333,(41.88998721-87.76264333)
12387114,JE256682,6/6/2021 16:00,082XX S MARSHFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,614,6,21,71,5,1166775,1850059,2021,6/13/2021 16:53,41.74412346,-87.66449778,(41.74412346-87.66449778)
12386549,JE256006,6/6/2021 16:00,020XX S STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,131,1,3,33,7,1176639,1890561,2021,6/13/2021 16:53,41.85504876,-87.62713597,(41.85504876-87.62713597)
12387224,JE256916,6/6/2021 16:00,001XX W 87TH ST,320,ROBBERY,STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,622,6,21,44,3,1176740,1847273,2021,6/13/2021 16:53,41.73625998,-87.62806878,(41.73625998-87.62806878)
12386570,JE256014,6/6/2021 15:59,050XX S UNION AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,935,9,20,61,08A,1172491,1871307,2021,6/13/2021 16:53,41.80230665,-87.64292879,(41.80230665-87.64292879)
12386477,JE255997,6/6/2021 15:50,0000X E 103RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,511,5,9,49,6,1178687,1836698,2021,6/13/2021 16:53,41.70719681,-87.62125615,(41.70719681-87.62125615)
12386594,JE256174,6/6/2021 15:49,022XX N CANNON DR,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1814,18,43,7,6,1175057,1915111,2021,6/13/2021 16:53,41.92245089,-87.63220629,(41.92245089-87.63220629)
12386465,JE255996,6/6/2021 15:46,027XX N CALIFORNIA AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1411,14,32,22,6,1157238,1918138,2021,6/13/2021 16:53,41.93113833,-87.69759628,(41.93113833-87.69759628)
12386505,JE256002,6/6/2021 15:40,011XX W 50TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,TRUE,933,9,20,61,08B,1169689,1871646,2021,6/13/2021 16:53,41.8032982,-87.65319504,(41.8032982-87.65319504)
12386491,JE255994,6/6/2021 15:34,064XX S CICERO AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,813,8,13,64,17,1145494,1861472,2021,6/13/2021 16:53,41.7758702,-87.74218718,(41.7758702-87.74218718)
12386613,JE256152,6/6/2021 15:30,038XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,1112,11,37,23,08A,1150359,1907724,2021,6/13/2021 16:53,41.90269854,-87.72314772,(41.90269854-87.72314772)
12386754,JE256000,6/6/2021 15:30,021XX S LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1014,10,24,29,08B,1152040,1889403,2021,6/13/2021 16:53,41.85239075,-87.71745597,(41.85239075-87.71745597)
